1,0,8,年,0,7,月,1,6,日, ,外,資,及,陸,資,買,賣,超,彙,總,表
,證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
 ,3049  ,和鑫            ,"2,430,000","5,764,000","-3,334,000",0,0,0,"2,430,000","5,764,000","-3,334,000"
 ,2823  ,中壽            ,"6,730,000","10,057,000","-3,327,000",0,0,0,"6,730,000","10,057,000","-3,327,000"
 ,3034  ,聯詠            ,"4,647,000","7,691,900","-3,044,900",0,0,0,"4,647,000","7,691,900","-3,044,900"
 ,1303  ,南亞            ,"1,470,839","4,426,000","-2,955,161",0,0,0,"1,470,839","4,426,000","-2,955,161"
 ,3037  ,欣興            ,"2,770,000","5,704,000","-2,934,000",0,0,0,"2,770,000","5,704,000","-2,934,000"
*,2408  ,南亞科          ,"9,764,000","12,588,489","-2,824,489",0,0,0,"9,764,000","12,588,489","-2,824,489"
 ,2883  ,開發金          ,"5,560,500","7,898,912","-2,338,412",0,0,0,"5,560,500","7,898,912","-2,338,412"
 ,3017  ,奇鋐            ,"660,000","2,950,000","-2,290,000",0,0,0,"660,000","2,950,000","-2,290,000"
 ,2376  ,技嘉            ,"960,000","3,220,000","-2,260,000",0,0,0,"960,000","3,220,000","-2,260,000"
 ,1402  ,遠東新          ,"1,081,000","3,216,000","-2,135,000",0,0,0,"1,081,000","3,216,000","-2,135,000"
 ,2002  ,中鋼            ,"4,685,000","6,809,164","-2,124,164",0,0,0,"4,685,000","6,809,164","-2,124,164"
 ,1262  ,綠悅-KY         ,"718,000","2,799,000","-2,081,000",0,0,0,"718,000","2,799,000","-2,081,000"
 ,2881  ,富邦金          ,"2,833,843","4,848,589","-2,014,746",0,0,0,"2,833,843","4,848,589","-2,014,746"
 ,6213  ,聯茂            ,"1,006,000","2,799,000","-1,793,000",0,0,0,"1,006,000","2,799,000","-1,793,000"
 ,00677U,富邦VIX         ,0,"1,601,000","-1,601,000",0,0,0,0,"1,601,000","-1,601,000"
 ,6176  ,瑞儀            ,"2,173,068","3,745,999","-1,572,931",0,0,0,"2,173,068","3,745,999","-1,572,931"
 ,2903  ,遠百            ,"2,479,000","4,051,000","-1,572,000",0,0,0,"2,479,000","4,051,000","-1,572,000"
 ,8110  ,華東            ,"38,000","1,481,000","-1,443,000",0,0,0,"38,000","1,481,000","-1,443,000"
 ,2392  ,正崴            ,"83,000","1,494,000","-1,411,000",0,0,0,"83,000","1,494,000","-1,411,000"
 ,1605  ,華新            ,"599,000","1,981,000","-1,382,000",0,0,0,"599,000","1,981,000","-1,382,000"
 ,2890  ,永豐金          ,"6,031,000","7,377,488","-1,346,488",0,0,0,"6,031,000","7,377,488","-1,346,488"
 ,2353  ,宏碁            ,"632,000","1,915,622","-1,283,622",0,0,0,"632,000","1,915,622","-1,283,622"
 ,3338  ,泰碩            ,"228,000","1,503,000","-1,275,000",0,0,0,"228,000","1,503,000","-1,275,000"
 ,1809  ,中釉            ,"53,000","1,187,000","-1,134,000",0,0,0,"53,000","1,187,000","-1,134,000"
*,4958  ,臻鼎-KY         ,"3,034,193","4,162,000","-1,127,807",0,0,0,"3,034,193","4,162,000","-1,127,807"
 ,3702  ,大聯大          ,"650,445","1,751,320","-1,100,875",0,0,0,"650,445","1,751,320","-1,100,875"
 ,2915  ,潤泰全          ,"405,000","1,484,200","-1,079,200",0,0,0,"405,000","1,484,200","-1,079,200"
 ,3019  ,亞光            ,"128,000","1,195,000","-1,067,000",0,0,0,"128,000","1,195,000","-1,067,000"
 ,3450  ,聯鈞            ,"186,000","1,227,216","-1,041,216",0,0,0,"186,000","1,227,216","-1,041,216"
*,1590  ,亞德客-KY       ,"955,989","1,968,000","-1,012,011",0,0,0,"955,989","1,968,000","-1,012,011"
 ,4904  ,遠傳            ,"870,000","1,859,626","-989,626",0,0,0,"870,000","1,859,626","-989,626"
 ,2886  ,兆豐金          ,"2,640,000","3,617,660","-977,660",0,0,0,"2,640,000","3,617,660","-977,660"
 ,2515  ,中工            ,"61,000","1,024,000","-963,000",0,0,0,"61,000","1,024,000","-963,000"
 ,00632R,元大台灣50反1   ,0,"940,000","-940,000",0,0,0,0,"940,000","-940,000"
 ,2377  ,微星            ,"469,268","1,394,619","-925,351",0,0,0,"469,268","1,394,619","-925,351"
 ,2382  ,廣達            ,"2,158,000","3,076,000","-918,000",0,0,0,"2,158,000","3,076,000","-918,000"
 ,2204  ,中華            ,"201,000","1,084,000","-883,000",0,0,0,"201,000","1,084,000","-883,000"
 ,1326  ,台化            ,"590,041","1,425,000","-834,959",0,0,0,"590,041","1,425,000","-834,959"
 ,00672L,元大S&P原油正2  ,"8,000","824,000","-816,000",0,0,0,"8,000","824,000","-816,000"
 ,2356  ,英業達          ,"1,507,761","2,317,000","-809,239",0,0,0,"1,507,761","2,317,000","-809,239"
 ,8112  ,至上            ,"1,161,000","1,945,000","-784,000",0,0,0,"1,161,000","1,945,000","-784,000"
 ,2103  ,台橡            ,"4,000","749,000","-745,000",0,0,0,"4,000","749,000","-745,000"
 ,3661  ,世芯-KY         ,"39,000","776,000","-737,000",0,0,0,"39,000","776,000","-737,000"
 ,2884  ,玉山金          ,"2,079,000","2,810,160","-731,160",0,0,0,"2,079,000","2,810,160","-731,160"
 ,3706  ,神達            ,"63,000","757,000","-694,000",0,0,0,"63,000","757,000","-694,000"
 ,2104  ,國際中橡        ,"117,000","787,000","-670,000",0,0,0,"117,000","787,000","-670,000"
*,1301  ,台塑            ,"1,475,317","2,126,000","-650,683",0,0,0,"1,475,317","2,126,000","-650,683"
 ,5264  ,鎧勝-KY         ,"607,000","1,255,000","-648,000",0,0,0,"607,000","1,255,000","-648,000"
 ,1210  ,大成            ,"99,000","734,480","-635,480",0,0,0,"99,000","734,480","-635,480"
 ,3406  ,玉晶光          ,"218,000","843,000","-625,000",0,0,0,"218,000","843,000","-625,000"
 ,2812  ,台中銀          ,"551,000","1,175,758","-624,758",0,0,0,"551,000","1,175,758","-624,758"
 ,00655L,國泰中國A50正2  ,0,"617,000","-617,000",0,0,0,0,"617,000","-617,000"
 ,1229  ,聯華            ,"76,811","682,000","-605,189",0,0,0,"76,811","682,000","-605,189"
 ,2841  ,台開            ,"20,000","624,000","-604,000",0,0,0,"20,000","624,000","-604,000"
 ,1216  ,統一            ,"2,978,000","3,573,000","-595,000",0,0,0,"2,978,000","3,573,000","-595,000"
 ,2458  ,義隆            ,"331,000","921,315","-590,315",0,0,0,"331,000","921,315","-590,315"
 ,2801  ,彰銀            ,"1,500,000","2,075,476","-575,476",0,0,0,"1,500,000","2,075,476","-575,476"
 ,1201  ,味全            ,"734,000","1,290,000","-556,000",0,0,0,"734,000","1,290,000","-556,000"
 ,2845  ,遠東銀          ,"475,368","1,028,000","-552,632",0,0,0,"475,368","1,028,000","-552,632"
 ,3380  ,明泰            ,"26,000","565,000","-539,000",0,0,0,"26,000","565,000","-539,000"
 ,2535  ,達欣工          ,"81,000","618,000","-537,000",0,0,0,"81,000","618,000","-537,000"
 ,9910  ,豐泰            ,"408,000","927,200","-519,200",0,0,0,"408,000","927,200","-519,200"
 ,2387  ,精元            ,"282,000","799,655","-517,655",0,0,0,"282,000","799,655","-517,655"
 ,2867  ,三商壽          ,"768,000","1,281,098","-513,098",0,0,0,"768,000","1,281,098","-513,098"
 ,2312  ,金寶            ,"5,000","511,000","-506,000",0,0,0,"5,000","511,000","-506,000"
 ,1312  ,國喬            ,"1,748,000","2,239,000","-491,000",0,0,0,"1,748,000","2,239,000","-491,000"
 ,2399  ,映泰            ,"6,000","493,000","-487,000",0,0,0,"6,000","493,000","-487,000"
 ,2633  ,台灣高鐵        ,"1,247,000","1,729,266","-482,266",0,0,0,"1,247,000","1,729,266","-482,266"
 ,3029  ,零壹            ,"305,000","776,000","-471,000",0,0,0,"305,000","776,000","-471,000"
 ,1904  ,正隆            ,"35,000","505,000","-470,000",0,0,0,"35,000","505,000","-470,000"
 ,2501  ,國建            ,"159,000","620,000","-461,000",0,0,0,"159,000","620,000","-461,000"
 ,2201  ,裕隆            ,"1,632,000","2,076,000","-444,000",0,0,0,"1,632,000","2,076,000","-444,000"
 ,8464  ,億豐            ,"177,000","621,000","-444,000",0,0,0,"177,000","621,000","-444,000"
 ,1608  ,華榮            ,"41,000","481,000","-440,000",0,0,0,"41,000","481,000","-440,000"
 ,3653  ,健策            ,"296,000","700,000","-404,000",0,0,0,"296,000","700,000","-404,000"
 ,6552  ,易華電          ,"133,000","536,000","-403,000",0,0,0,"133,000","536,000","-403,000"
 ,2908  ,特力            ,"1,000","385,000","-384,000",0,0,0,"1,000","385,000","-384,000"
 ,6505  ,台塑化          ,"693,000","1,063,000","-370,000",0,0,0,"693,000","1,063,000","-370,000"
 ,3673  ,TPK-KY          ,"369,000","699,000","-330,000",0,0,0,"369,000","699,000","-330,000"
 ,2542  ,興富發          ,"226,570","546,416","-319,846",0,0,0,"226,570","546,416","-319,846"
 ,8046  ,南電            ,"918,000","1,218,000","-300,000",0,0,0,"918,000","1,218,000","-300,000"
 ,3041  ,揚智            ,"221,000","517,000","-296,000",0,0,0,"221,000","517,000","-296,000"
 ,8105  ,凌巨            ,"228,000","510,000","-282,000",0,0,0,"228,000","510,000","-282,000"
 ,2912  ,統一超          ,"152,000","432,234","-280,234",0,0,0,"152,000","432,234","-280,234"
 ,1802  ,台玻            ,"183,000","458,000","-275,000",0,0,0,"183,000","458,000","-275,000"
 ,6214  ,精誠            ,"164,000","437,000","-273,000",0,0,0,"164,000","437,000","-273,000"
 ,1526  ,日馳            ,"30,000","302,000","-272,000",0,0,0,"30,000","302,000","-272,000"
 ,9907  ,統一實          ,0,"267,000","-267,000",0,0,0,0,"267,000","-267,000"
 ,2820  ,華票            ,"80,000","343,000","-263,000",0,0,0,"80,000","343,000","-263,000"
 ,2368  ,金像電          ,"1,387,000","1,647,000","-260,000",0,0,0,"1,387,000","1,647,000","-260,000"
 ,4968  ,立積            ,"178,000","435,000","-257,000",0,0,0,"178,000","435,000","-257,000"
 ,3686  ,達能            ,0,"254,000","-254,000",0,0,0,0,"254,000","-254,000"
 ,2404  ,漢唐            ,"250,000","501,153","-251,153",0,0,0,"250,000","501,153","-251,153"
 ,2107  ,厚生            ,"38,000","280,000","-242,000",0,0,0,"38,000","280,000","-242,000"
 ,2426  ,鼎元            ,"513,000","751,000","-238,000",0,0,0,"513,000","751,000","-238,000"
*,5871  ,中租-KY         ,"1,843,000","2,079,000","-236,000",0,0,0,"1,843,000","2,079,000","-236,000"
 ,2723  ,美食-KY         ,"263,000","495,063","-232,063",0,0,0,"263,000","495,063","-232,063"
 ,1907  ,永豐餘          ,"89,000","320,000","-231,000",0,0,0,"89,000","320,000","-231,000"
 ,8422  ,可寧衛          ,"102,000","328,000","-226,000",0,0,0,"102,000","328,000","-226,000"
 ,2231  ,為升            ,"20,000","245,000","-225,000",0,0,0,"20,000","245,000","-225,000"
 ,2514  ,龍邦            ,0,"224,000","-224,000",0,0,0,0,"224,000","-224,000"
 ,2308  ,台達電          ,"3,820,899","4,038,475","-217,576",0,0,0,"3,820,899","4,038,475","-217,576"
 ,3056  ,總太            ,"174,000","390,000","-216,000",0,0,0,"174,000","390,000","-216,000"
 ,6288  ,聯嘉            ,"18,000","227,000","-209,000",0,0,0,"18,000","227,000","-209,000"
 ,3383  ,新世紀          ,0,"208,000","-208,000",0,0,0,0,"208,000","-208,000"
 ,2702  ,華園            ,"78,000","281,000","-203,000",0,0,0,"78,000","281,000","-203,000"
 ,6189  ,豐藝            ,"17,000","217,000","-200,000",0,0,0,"17,000","217,000","-200,000"
 ,2323  ,中環            ,"644,000","843,000","-199,000",0,0,0,"644,000","843,000","-199,000"
 ,00639 ,富邦深100       ,0,"197,000","-197,000",0,0,0,0,"197,000","-197,000"
 ,2015  ,豐興            ,"41,000","237,352","-196,352",0,0,0,"41,000","237,352","-196,352"
 ,9945  ,潤泰新          ,"221,812","417,000","-195,188",0,0,0,"221,812","417,000","-195,188"
 ,2634  ,漢翔            ,"110,006","304,000","-193,994",0,0,0,"110,006","304,000","-193,994"
 ,4306  ,炎洲            ,"2,000","192,000","-190,000",0,0,0,"2,000","192,000","-190,000"
 ,1712  ,興農            ,"183,000","370,000","-187,000",0,0,0,"183,000","370,000","-187,000"
 ,1313  ,聯成            ,"121,000","307,050","-186,050",0,0,0,"121,000","307,050","-186,050"
 ,2548  ,華固            ,"823,668","1,008,000","-184,332",0,0,0,"823,668","1,008,000","-184,332"
 ,2524  ,京城            ,"68,000","251,000","-183,000",0,0,0,"68,000","251,000","-183,000"
 ,1722  ,台肥            ,"226,000","404,299","-178,299",0,0,0,"226,000","404,299","-178,299"
 ,4137  ,麗豐-KY         ,"34,000","205,000","-171,000",0,0,0,"34,000","205,000","-171,000"
 ,1457  ,宜進            ,"37,000","205,283","-168,283",0,0,0,"37,000","205,283","-168,283"
 ,2707  ,晶華            ,"41,000","209,000","-168,000",0,0,0,"41,000","209,000","-168,000"
 ,00646 ,元大S&P500      ,"24,000","191,000","-167,000",0,0,0,"24,000","191,000","-167,000"
 ,2360  ,致茂            ,"272,000","439,000","-167,000",0,0,0,"272,000","439,000","-167,000"
 ,1536  ,和大            ,"194,000","360,000","-166,000",0,0,0,"194,000","360,000","-166,000"
 ,2369  ,菱生            ,"31,000","196,000","-165,000",0,0,0,"31,000","196,000","-165,000"
 ,2374  ,佳能            ,"48,000","213,000","-165,000",0,0,0,"48,000","213,000","-165,000"
 ,3016  ,嘉晶            ,"189,000","354,000","-165,000",0,0,0,"189,000","354,000","-165,000"
 ,9934  ,成霖            ,"30,000","195,000","-165,000",0,0,0,"30,000","195,000","-165,000"
 ,1463  ,強盛            ,0,"160,000","-160,000",0,0,0,0,"160,000","-160,000"
 ,1476  ,儒鴻            ,"175,000","335,000","-160,000",0,0,0,"175,000","335,000","-160,000"
 ,8926  ,台汽電          ,"55,000","211,000","-156,000",0,0,0,"55,000","211,000","-156,000"
 ,2704  ,國賓            ,0,"151,000","-151,000",0,0,0,0,"151,000","-151,000"
 ,2461  ,光群雷          ,"72,000","218,000","-146,000",0,0,0,"72,000","218,000","-146,000"
 ,2467  ,志聖            ,"42,000","187,000","-145,000",0,0,0,"42,000","187,000","-145,000"
 ,2480  ,敦陽科          ,"6,000","151,000","-145,000",0,0,0,"6,000","151,000","-145,000"
 ,3376  ,新日興          ,"257,000","401,000","-144,000",0,0,0,"257,000","401,000","-144,000"
 ,1513  ,中興電          ,"1,000","143,000","-142,000",0,0,0,"1,000","143,000","-142,000"
 ,5907  ,大洋-KY         ,"2,000","143,000","-141,000",0,0,0,"2,000","143,000","-141,000"
 ,1737  ,臺鹽            ,0,"139,000","-139,000",0,0,0,0,"139,000","-139,000"
 ,2609  ,陽明            ,"135,000","273,010","-138,010",0,0,0,"135,000","273,010","-138,010"
 ,9933  ,中鼎            ,"225,647","363,000","-137,353",0,0,0,"225,647","363,000","-137,353"
 ,1604  ,聲寶            ,"174,000","305,000","-131,000",0,0,0,"174,000","305,000","-131,000"
 ,3059  ,華晶科          ,"80,000","209,000","-129,000",0,0,0,"80,000","209,000","-129,000"
 ,3090  ,日電貿          ,"140,000","269,000","-129,000",0,0,0,"140,000","269,000","-129,000"
 ,1103  ,嘉泥            ,0,"123,000","-123,000",0,0,0,0,"123,000","-123,000"
 ,2546  ,根基            ,"161,000","283,000","-122,000",0,0,0,"161,000","283,000","-122,000"
 ,4164  ,承業醫          ,"244,000","362,000","-118,000",0,0,0,"244,000","362,000","-118,000"
 ,3038  ,全台            ,"74,000","191,000","-117,000",0,0,0,"74,000","191,000","-117,000"
 ,1789  ,神隆            ,"19,000","135,000","-116,000",0,0,0,"19,000","135,000","-116,000"
 ,2342  ,茂矽            ,"12,000","128,000","-116,000",0,0,0,"12,000","128,000","-116,000"
 ,2606  ,裕民            ,"46,000","162,000","-116,000",0,0,0,"46,000","162,000","-116,000"
 ,1786  ,科妍            ,"15,000","129,000","-114,000",0,0,0,"15,000","129,000","-114,000"
 ,1409  ,新纖            ,"329,000","439,000","-110,000",0,0,0,"329,000","439,000","-110,000"
 ,2419  ,仲琦            ,"120,000","230,000","-110,000",0,0,0,"120,000","230,000","-110,000"
 ,3443  ,創意            ,"256,000","365,000","-109,000",0,0,0,"256,000","365,000","-109,000"
 ,2101  ,南港            ,"135,000","241,000","-106,000",0,0,0,"135,000","241,000","-106,000"
 ,033954,中石化中信8A購01,0,"105,000","-105,000",0,0,0,0,"105,000","-105,000"
 ,037401,台勝科國票89購01,0,"105,000","-105,000",0,0,0,0,"105,000","-105,000"
 ,038284,台積電國票89購05,0,"105,000","-105,000",0,0,0,0,"105,000","-105,000"
 ,039108,瑞儀兆豐8A購02  ,0,"105,000","-105,000",0,0,0,0,"105,000","-105,000"
 ,039244,益航國票8A購01  ,0,"105,000","-105,000",0,0,0,0,"105,000","-105,000"
 ,040430,和大群益92購01  ,0,"105,000","-105,000",0,0,0,0,"105,000","-105,000"
 ,042821,中石化兆豐91購01,0,"105,000","-105,000",0,0,0,0,"105,000","-105,000"
 ,07074P,台積電國票8A售05,0,"105,000","-105,000",0,0,0,0,"105,000","-105,000"
 ,5288  ,豐祥-KY         ,"22,000","126,350","-104,350",0,0,0,"22,000","126,350","-104,350"
 ,2108  ,南帝            ,"172,000","275,000","-103,000",0,0,0,"172,000","275,000","-103,000"
 ,3008  ,大立光          ,"130,200","233,000","-102,800",0,0,0,"130,200","233,000","-102,800"
 ,6108  ,競國            ,"47,000","149,000","-102,000",0,0,0,"47,000","149,000","-102,000"
 ,042323,台勝科群益8C購01,0,"100,000","-100,000",0,0,0,0,"100,000","-100,000"
 ,042557,中石化中信92購01,0,"100,000","-100,000",0,0,0,0,"100,000","-100,000"
 ,2010  ,春源            ,"1,000","101,000","-100,000",0,0,0,"1,000","101,000","-100,000"
 ,6024  ,群益期          ,"5,000","104,000","-99,000",0,0,0,"5,000","104,000","-99,000"
 ,6209  ,今國光          ,"103,000","200,000","-97,000",0,0,0,"103,000","200,000","-97,000"
 ,2451  ,創見            ,"39,000","134,000","-95,000",0,0,0,"39,000","134,000","-95,000"
 ,4725  ,信昌化          ,"12,000","106,000","-94,000",0,0,0,"12,000","106,000","-94,000"
 ,00636 ,國泰中國A50     ,"29,000","122,000","-93,000",0,0,0,"29,000","122,000","-93,000"
 ,042791,GIS群益8C購02   ,0,"92,000","-92,000",0,0,0,0,"92,000","-92,000"
 ,9941  ,裕融            ,"30,000","121,000","-91,000",0,0,0,"30,000","121,000","-91,000"
 ,037909,智邦兆豐89購01  ,"15,000","105,000","-90,000",0,0,0,"15,000","105,000","-90,000"
 ,6412  ,群電            ,"73,000","161,045","-88,045",0,0,0,"73,000","161,045","-88,045"
 ,3036  ,文曄            ,"434,000","522,000","-88,000",0,0,0,"434,000","522,000","-88,000"
 ,6271  ,同欣電          ,"359,000","447,000","-88,000",0,0,0,"359,000","447,000","-88,000"
 ,2616  ,山隆            ,0,"87,000","-87,000",0,0,0,0,"87,000","-87,000"
 ,3356  ,奇偶            ,"13,000","99,000","-86,000",0,0,0,"13,000","99,000","-86,000"
 ,9911  ,櫻花            ,"54,000","140,000","-86,000",0,0,0,"54,000","140,000","-86,000"
 ,2006  ,東和鋼鐵        ,"205,000","290,000","-85,000",0,0,0,"205,000","290,000","-85,000"
 ,1218  ,泰山            ,"53,000","137,000","-84,000",0,0,0,"53,000","137,000","-84,000"
 ,2020  ,美亞            ,"41,000","123,000","-82,000",0,0,0,"41,000","123,000","-82,000"
 ,2464  ,盟立            ,"201,000","283,000","-82,000",0,0,0,"201,000","283,000","-82,000"
 ,2897  ,王道銀行        ,"2,000","84,000","-82,000",0,0,0,"2,000","84,000","-82,000"
 ,2405  ,浩鑫            ,"120,000","201,000","-81,000",0,0,0,"120,000","201,000","-81,000"
 ,038011,健策群益8C購01  ,0,"80,000","-80,000",0,0,0,0,"80,000","-80,000"
 ,042943,金寶國票92購01  ,0,"80,000","-80,000",0,0,0,0,"80,000","-80,000"
 ,6257  ,矽格            ,"352,000","432,000","-80,000",0,0,0,"352,000","432,000","-80,000"
 ,1464  ,得力            ,"20,000","99,000","-79,000",0,0,0,"20,000","99,000","-79,000"
 ,2905  ,三商            ,"50,000","127,000","-77,000",0,0,0,"50,000","127,000","-77,000"
 ,6142  ,友勁            ,"3,000","80,000","-77,000",0,0,0,"3,000","80,000","-77,000"
 ,07928P,台積電兆豐8B售04,"15,000","90,000","-75,000",0,0,0,"15,000","90,000","-75,000"
 ,039645,瑞儀群益91購01  ,0,"74,000","-74,000",0,0,0,0,"74,000","-74,000"
 ,1109  ,信大            ,"129,000","203,000","-74,000",0,0,0,"129,000","203,000","-74,000"
 ,1611  ,中電            ,"5,000","79,000","-74,000",0,0,0,"5,000","79,000","-74,000"
 ,4967  ,十銓            ,"3,000","77,000","-74,000",0,0,0,"3,000","77,000","-74,000"
 ,6525  ,捷敏-KY         ,"27,000","101,000","-74,000",0,0,0,"27,000","101,000","-74,000"
 ,5534  ,長虹            ,"339,576","412,000","-72,424",0,0,0,"339,576","412,000","-72,424"
 ,2413  ,環科            ,"7,000","79,000","-72,000",0,0,0,"7,000","79,000","-72,000"
 ,4119  ,旭富            ,"109,000","181,000","-72,000",0,0,0,"109,000","181,000","-72,000"
 ,036738,FB上証元大89購01,0,"70,000","-70,000",0,0,0,0,"70,000","-70,000"
 ,039916,台塑元大8A購01  ,0,"70,000","-70,000",0,0,0,0,"70,000","-70,000"
 ,6451  ,訊芯-KY         ,"9,000","79,000","-70,000",0,0,0,"9,000","79,000","-70,000"
 ,2727  ,王品            ,"4,000","73,000","-69,000",0,0,0,"4,000","73,000","-69,000"
 ,8081  ,致新            ,"141,000","210,000","-69,000",0,0,0,"141,000","210,000","-69,000"
 ,00640L,富邦日本正2     ,0,"68,000","-68,000",0,0,0,0,"68,000","-68,000"
 ,1714  ,和桐            ,"32,000","99,000","-67,000",0,0,0,"32,000","99,000","-67,000"
 ,040084,瑞儀中信8A購01  ,"39,000","105,000","-66,000",0,0,0,"39,000","105,000","-66,000"
 ,042153,GIS群益91購01   ,0,"66,000","-66,000",0,0,0,0,"66,000","-66,000"
 ,3044  ,健鼎            ,"847,000","913,000","-66,000",0,0,0,"847,000","913,000","-66,000"
 ,4426  ,利勤            ,"62,000","125,000","-63,000",0,0,0,"62,000","125,000","-63,000"
 ,8033  ,雷虎            ,"22,000","85,000","-63,000",0,0,0,"22,000","85,000","-63,000"
 ,1256  ,鮮活果汁-KY     ,"48,000","109,060","-61,060",0,0,0,"48,000","109,060","-61,060"
 ,042464,智邦群益8C購04  ,"29,000","90,000","-61,000",0,0,0,"29,000","90,000","-61,000"
 ,1340  ,勝悅-KY         ,"63,000","124,000","-61,000",0,0,0,"63,000","124,000","-61,000"
 ,040777,台積電統一8B購04,0,"60,000","-60,000",0,0,0,0,"60,000","-60,000"
 ,040892,台積電兆豐8B購03,0,"60,000","-60,000",0,0,0,0,"60,000","-60,000"
 ,042862,台積電群益91購04,0,"60,000","-60,000",0,0,0,0,"60,000","-60,000"
 ,043367,GIS國票91購02   ,0,"60,000","-60,000",0,0,0,0,"60,000","-60,000"
 ,1519  ,華城            ,"76,000","136,000","-60,000",0,0,0,"76,000","136,000","-60,000"
 ,043359,和鑫國票92購02  ,0,"59,000","-59,000",0,0,0,0,"59,000","-59,000"
 ,2614  ,東森            ,"50,000","109,000","-59,000",0,0,0,"50,000","109,000","-59,000"
 ,043334,和鑫群益91購01  ,"1,000","59,000","-58,000",0,0,0,"1,000","59,000","-58,000"
 ,3708  ,上緯投控        ,"84,000","142,000","-58,000",0,0,0,"84,000","142,000","-58,000"
 ,043237,台積電兆豐91購03,"93,000","150,000","-57,000",0,0,0,"93,000","150,000","-57,000"
 ,4994  ,傳奇            ,"107,000","164,000","-57,000",0,0,0,"107,000","164,000","-57,000"
 ,041432,台積電國票8C購06,0,"56,000","-56,000",0,0,0,0,"56,000","-56,000"
 ,07275P,臻鼎國票8A售01  ,0,"55,000","-55,000",0,0,0,0,"55,000","-55,000"
 ,2375  ,智寶            ,"36,000","91,000","-55,000",0,0,0,"36,000","91,000","-55,000"
 ,6183  ,關貿            ,"2,000","54,000","-52,000",0,0,0,"2,000","54,000","-52,000"
 ,6414  ,樺漢            ,"95,000","147,000","-52,000",0,0,0,"95,000","147,000","-52,000"
 ,040097,上証2X永昌8C購01,0,"50,000","-50,000",0,0,0,0,"50,000","-50,000"
 ,1104  ,環泥            ,0,"50,000","-50,000",0,0,0,0,"50,000","-50,000"
 ,2380  ,虹光            ,0,"50,000","-50,000",0,0,0,0,"50,000","-50,000"
 ,3050  ,鈺德            ,0,"50,000","-50,000",0,0,0,0,"50,000","-50,000"
 ,2731  ,雄獅            ,"1,000","50,000","-49,000",0,0,0,"1,000","50,000","-49,000"
 ,042217,矽創群益8C購04  ,"57,000","105,000","-48,000",0,0,0,"57,000","105,000","-48,000"
 ,2402  ,毅嘉            ,"26,000","74,000","-48,000",0,0,0,"26,000","74,000","-48,000"
 ,6196  ,帆宣            ,"5,000","53,000","-48,000",0,0,0,"5,000","53,000","-48,000"
 ,038324,台積電統一89購13,"76,000","123,000","-47,000",0,0,0,"76,000","123,000","-47,000"
 ,1307  ,三芳            ,"1,000","48,000","-47,000",0,0,0,"1,000","48,000","-47,000"
 ,2357  ,華碩            ,"421,796","468,266","-46,470",0,0,0,"421,796","468,266","-46,470"
 ,07237P,臻鼎中信8A售01  ,0,"46,000","-46,000",0,0,0,0,"46,000","-46,000"
 ,2106  ,建大            ,"19,000","65,000","-46,000",0,0,0,"19,000","65,000","-46,000"
 ,2457  ,飛宏            ,"10,000","56,000","-46,000",0,0,0,"10,000","56,000","-46,000"
 ,4977  ,眾達-KY         ,"14,000","60,000","-46,000",0,0,0,"14,000","60,000","-46,000"
 ,036865,欣興兆豐8A購02  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,037768,T50反1中信91購01,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,038235,巨大統一8C購01  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,038851,智邦中信8A購01  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,039174,滬深反中信8B購02,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,039275,光磊國票8A購01  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,039431,豐祥國票8A購01  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,039522,達運國票8A購01  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,039837,金像電永豐8A購01,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,040081,聯電中信8C購01  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,040086,FB上証統一8A購01,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,040212,聯電日盛8B購01  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,040259,台積電兆豐8B購01,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,040268,T50反1中信91購02,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,040357,達運永豐8B購01  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,040436,GIS群益8B購05   ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,040541,T50反1國票8B購01,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,040857,鴻海兆豐8B購03  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,040864,儒鴻統一8B購03  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
 ,040925,卜蜂日盛8B購02  ,0,"45,000","-45,000",0,0,0,0,"45,000","-45,000"
